id,Booking_status,Probability
64852,1,0.54835033
64853,0,0.05079254
64854,1,0.5014281
64855,0,0.036617335
64856,1,0.7957734
64857,1,0.90904987
64858,0,0.27339026
64859,1,0.9613022
64860,1,0.8858571
64861,0,0.283394
64862,0,0.4856546
64863,0,0.23474602
64864,0,0.23615782
64865,1,0.6647263
64866,0,0.41164544
64867,0,0.3586527
64868,0,0.37452537
64869,1,0.72078973
64870,0,0.028357722
64871,0,0.30499
64872,1,0.5510198
64873,1,0.6656611
64874,1,0.93370414
64875,0,0.32437307
64876,0,0.07634118
64877,1,0.7435277
64878,0,0.09342734
64879,1,0.5794692
64880,1,0.84252626
64881,0,0.001980811
64882,0,0.023646025
64883,0,0.4589877
64884,0,0.43952712
64885,0,0.3163343
64886,0,0.46579778
64887,0,0.12808768
64888,0,0.15448005
64889,1,0.70208716
64890,1,0.57483286
64891,0,0.017502684
64892,0,0.10047601
64893,1,0.5529802
64894,0,0.11643555
64895,0,0.046544187
64896,0,0.21466337
64897,1,0.6900959
64898,0,0.07821168
64899,0,0.103424646
64900,1,0.6387618
64901,0,0.15895025
64902,0,0.066973075
64903,0,0.22600168
64904,0,0.1859196
64905,0,0.27762696
64906,0,0.11526848
64907,1,0.79102254
64908,0,0.09373773
64909,0,0.2790034
64910,0,0.0048026
64911,0,0.18874225
64912,1,0.8869334
64913,1,0.83469564
64914,1,0.8452857
64915,0,0.39893898
64916,1,0.6791606
64917,1,0.59131664
64918,0,0.19564594
64919,0,0.03538067
64920,0,0.3498404
64921,0,0.32965484
64922,1,0.57254356
64923,0,0.101947226
64924,1,0.6334766
64925,0,0.113958664
64926,0,0.46842855
64927,1,0.50853276
64928,0,0.08937154
64929,1,0.6083103
64930,1,0.65071845
64931,1,0.92163503
64932,0,0.058122862
64933,1,0.53146356
64934,1,0.6594246
64935,1,0.71644586
64936,0,0.41385806
64937,1,0.7004481
64938,0,0.31942996
64939,1,0.77236694
64940,0,0.26251364
64941,0,0.015838722
64942,0,0.4024736
64943,0,0.025560042
64944,0,0.21641564
64945,1,0.8151958
64946,0,0.26402387
64947,1,0.5257832
64948,0,0.36158344
64949,1,0.69972414
64950,0,0.08792335
64951,1,0.61499697
64952,1,0.7339623
64953,0,0.38770822
64954,0,0.18959476
64955,1,0.5002155
64956,0,0.15525192
64957,0,0.21573989
64958,1,0.7360589
64959,0,0.055384543
64960,1,0.5405982
64961,1,0.6304714
64962,0,0.40906718
64963,0,0.07535577
64964,0,0.20522992
64965,1,0.68033785
64966,0,0.28103226
64967,0,0.07858508
64968,0,0.067480005
64969,0,0.17623805
64970,0,0.14418176
64971,1,0.780399
64972,0,0.3103659
64973,0,0.041093223
64974,1,0.73378474
64975,0,0.24658294
64976,0,0.22732583
64977,0,0.21234359
64978,1,0.6212169
64979,0,0.21125616
64980,0,0.26299426
64981,0,0.09332364
64982,1,0.6685114
64983,0,0.15405023
64984,1,0.81553304
64985,0,0.26065013
64986,1,0.5080491
64987,0,0.038017526
64988,0,0.47528937
64989,0,0.3836107
64990,1,0.7818061
64991,1,0.5547642
64992,1,0.6666771
64993,1,0.5616616
64994,0,0.18488343
64995,0,0.03473325
64996,0,0.14118792
64997,0,0.03130398
64998,0,0.0019605535
64999,0,0.035036616
65000,0,0.121321954
65001,1,0.69988644
65002,0,0.25179267
65003,0,0.21011358
65004,0,0.0054946993
65005,1,0.80494577
65006,0,0.034188107
65007,0,0.4686221
65008,0,0.10775024
65009,0,0.41086003
65010,0,0.05230343
65011,1,0.6201149
65012,0,0.4031284
65013,0,0.00016494162
65014,0,0.24087018
65015,0,0.05975396
65016,0,0.4862497
65017,0,0.11585214
65018,1,0.8851697
65019,1,0.7729529
65020,1,0.812261
65021,0,0.111275725
65022,0,0.4972263
65023,1,0.53298974
65024,0,0.49042997
65025,0,0.337639
65026,0,0.06630567
65027,1,0.54790133
65028,1,0.69007033
65029,1,0.8988221
65030,0,0.24915147
65031,0,0.2222391
65032,1,0.7433322
65033,0,0.153885
65034,0,0.05523563
65035,1,0.9185298
65036,0,0.21421519
65037,1,0.6874859
65038,0,0.36835134
65039,0,0.21877109
65040,0,0.26483652
65041,0,0.39459068
65042,1,0.8412876
65043,0,0.022974748
65044,0,0.32489404
65045,0,0.052239995
65046,0,0.21773021
65047,1,0.6073879
65048,1,0.90488935
65049,0,0.2686604
65050,0,0.2410874
65051,0,0.104451366
65052,1,0.6202305
65053,1,0.5219058
65054,1,0.84052455
65055,0,0.4389253
65056,0,0.06273995
65057,0,0.2146952
65058,0,0.038589414
65059,0,0.3141764
65060,0,0.11086599
65061,0,0.21527453
65062,0,0.054162294
65063,0,0.25066793
65064,1,0.7788631
65065,0,0.48373052
65066,1,0.69492877
65067,0,0.19527513
65068,1,0.8930675
65069,1,0.7889826
65070,1,0.506773
65071,0,0.1649185
65072,1,0.5920634
65073,1,0.897006
65074,0,0.21990897
65075,0,0.47992653
65076,1,0.74429965
65077,0,0.23229511
65078,1,0.63441414
65079,1,0.5369439
65080,0,0.20513079
65081,0,0.24677753
65082,1,0.61700606
65083,1,0.79334426
65084,0,0.35405475
65085,0,0.48051333
65086,0,0.20738171
65087,0,0.31020126
65088,0,0.025976185
65089,1,0.80451506
65090,1,0.85046375
65091,1,0.708309
65092,0,0.2888114
65093,1,0.62131095
65094,1,0.9039225
65095,0,0.41072845
65096,0,0.10658371
65097,1,0.83519095
65098,1,0.89701027
65099,0,0.42811218
65100,1,0.79386586
65101,0,0.35746336
65102,1,0.8889576
65103,1,0.6385511
65104,0,0.1059545
65105,0,0.46627742
65106,0,0.4690972
65107,0,0.050394256
65108,0,0.053708013
65109,0,0.14584331
65110,0,0.29108074
65111,1,0.82568824
65112,0,0.4671055
65113,0,0.12627204
65114,1,0.72491246
65115,1,0.68539155
65116,0,0.21783128
65117,0,0.24222486
65118,0,0.06772251
65119,0,0.036977604
65120,1,0.7394829
65121,0,0.10358194
65122,0,0.4608479
65123,0,0.18676277
65124,0,0.22199741
65125,0,0.17450869
65126,0,0.2790157
65127,0,0.037680447
65128,0,0.02317991
65129,0,0.032745373
65130,0,0.00221833
65131,0,0.46889207
65132,0,0.08172379
65133,1,0.7145984
65134,0,0.42401746
65135,0,0.11829258
65136,1,0.7153053
65137,1,0.69849867
65138,0,0.13323805
65139,0,0.22190973
65140,0,0.051604133
65141,1,0.5509208
65142,1,0.819977
65143,1,0.7567168
65144,0,0.30430952
65145,1,0.6622658
65146,0,0.36050078
65147,0,0.10260294
65148,1,0.9012309
65149,1,0.7779691
65150,0,0.37176582
65151,0,0.066935726
65152,0,0.093326695
65153,1,0.6830461
65154,1,0.92024815
65155,0,1.5989437e-11
65156,1,0.7231503
65157,0,0.300041
65158,0,0.37566996
65159,1,0.52415127
65160,0,0.004302639
65161,0,0.34609348
65162,0,0.19313273
65163,0,0.33413097
65164,0,0.3697602
65165,0,0.46888623
65166,0,0.16725807
65167,0,0.064643495
65168,0,0.30135947
65169,1,0.60255426
65170,1,0.78888685
65171,0,0.29455286
65172,0,0.29203996
65173,0,0.28009465
65174,1,0.5699625
65175,0,0.34994736
65176,0,0.4514395
65177,0,0.11194762
65178,1,0.8431257
65179,1,0.83263034
65180,0,0.0046538864
65181,0,0.25748277
65182,0,0.2935811
65183,1,0.8715835
65184,0,0.29591888
65185,1,0.85246104
65186,0,0.09147317
65187,0,0.107442915
65188,0,0.24768312
65189,0,0.016963223
65190,0,0.49346066
65191,1,0.50939065
65192,0,0.10712083
65193,1,0.7698568
65194,0,0.10839598
65195,1,0.517082
65196,1,0.57647264
65197,0,0.0183109
65198,0,0.0074428543
65199,1,0.7972549
65200,0,0.1385235
65201,0,0.1405027
65202,0,0.47097534
65203,0,0.14745164
65204,0,0.13493074
65205,1,0.6098493
65206,0,0.2481381
65207,0,0.4030863
65208,0,0.08058042
65209,0,0.1525918
65210,1,0.61431026
65211,0,0.002450854
65212,1,0.78948504
65213,1,0.61263853
65214,1,0.81901246
65215,1,0.5825428
65216,1,0.701809
65217,1,0.5621812
65218,0,0.084000885
65219,0,0.06475333
65220,1,0.60547453
65221,0,0.20366165
65222,0,0.112823784
65223,0,3.859682e-07
65224,0,0.100611
65225,1,0.86929405
65226,0,0.24377996
65227,0,0.453997
65228,1,0.94514114
65229,0,0.077408925
65230,0,0.06550988
65231,0,0.1603438
65232,1,0.5444619
65233,1,0.5033339
65234,0,0.011321352
65235,1,0.8199643
65236,0,0.08705123
65237,0,0.277283
65238,1,0.81002676
65239,0,0.15548371
65240,0,0.02237023
65241,0,0.18287826
65242,1,0.9110869
65243,1,0.9048015
65244,0,9.627374e-07
65245,0,0.153597
65246,0,0.0047940062
65247,0,0.1419571
65248,0,0.18612866
65249,0,0.33130234
65250,1,0.5715323
65251,0,0.2643486
65252,1,0.88820565
65253,0,0.018175885
65254,0,0.2194437
65255,0,0.049936716
65256,0,0.467275
65257,0,0.2208295
65258,0,0.080076754
65259,1,0.55507356
65260,0,0.40408084
65261,0,0.016925875
65262,0,0.09662239
65263,1,0.6115207
65264,1,0.83583325
65265,1,0.8530533
65266,0,0.06893396
65267,0,0.41896254
65268,0,0.12792958
65269,0,0.09983382
65270,1,0.6325928
65271,0,0.4135249
65272,0,0.2042295
65273,1,0.5552537
65274,0,0.00026418924
65275,0,0.034713387
65276,0,0.16183801
65277,0,0.4150462
65278,0,0.4990793
65279,0,0.23067138
65280,1,0.8277342
65281,1,0.71537477
65282,0,0.3605524
65283,0,0.41337934
65284,1,0.8164011
65285,0,0.26305532
65286,0,0.13366482
65287,1,0.5312182
65288,0,0.40187013
65289,1,0.85023373
65290,1,0.5231157
65291,1,0.86394274
65292,1,0.77191275
65293,1,0.92874265
65294,1,0.7241513
65295,0,0.45446026
65296,1,0.56706625
65297,1,0.8905736
65298,1,0.5263942
65299,0,0.07661985
65300,0,0.29896766
65301,0,0.436189
65302,0,0.2166774
65303,0,0.36678362
65304,0,0.0954935
65305,0,0.17910033
65306,0,0.10309703
65307,0,0.3306791
65308,0,0.1800334
65309,1,0.7728722
65310,1,0.83492833
65311,0,0.4246968
65312,0,7.7614475e-09
65313,0,4.836922e-07
65314,0,0.2912314
65315,0,0.32813948
65316,0,0.38828665
65317,1,0.7189365
65318,0,0.36328614
65319,0,0.42398292
65320,0,0.438895
65321,1,0.7542026
65322,0,0.022009734
65323,0,0.03895464
65324,0,0.35035145
65325,0,0.053708084
65326,0,0.015360696
65327,1,0.87975615
65328,0,0.22532405
65329,1,0.5489121
65330,1,0.51216245
65331,0,0.07780665
65332,0,0.13882694
65333,0,0.27185974
65334,0,0.024116037
65335,0,0.28182575
65336,1,0.77405715
65337,0,0.44652823
65338,0,0.33164054
65339,0,0.076942295
65340,1,0.8746354
65341,0,0.14370005
65342,1,0.6307442
65343,0,0.46769384
65344,0,0.25198483
65345,0,0.2978305
65346,0,0.31823915
65347,0,0.05527914
65348,0,0.011302191
65349,1,0.53516895
65350,1,0.7582041
65351,0,0.2006013
65352,1,0.8766111
65353,0,0.32052037
65354,1,0.904325
65355,0,0.031473555
65356,0,0.10583389
65357,0,0.4415137
65358,0,0.35653788
65359,0,0.11076752
65360,0,0.37640116
65361,0,0.13109945
65362,0,0.11174676
65363,1,0.76946753
65364,1,0.71243143
65365,0,0.47171575
65366,0,0.040834937
65367,0,0.32243925
65368,0,0.031262767
65369,0,0.0905655
65370,1,0.6796051
65371,1,0.7284046
65372,0,0.037943702
65373,1,0.88878506
65374,0,0.45824528
65375,0,0.08504807
65376,0,2.6700545e-05
65377,0,0.25929552
65378,1,0.5663485
65379,0,0.28698912
65380,0,0.18916443
65381,0,0.32175004
65382,1,0.6109341
65383,0,0.4434563
65384,0,0.21051215
65385,0,0.38132313
65386,0,0.21207717
65387,0,1.7666245e-05
65388,0,0.06009966
65389,0,0.06333956
65390,1,0.7734541
65391,1,0.7915441
65392,1,0.7998069
65393,0,0.24292618
65394,0,0.48246247
65395,0,0.1606308
65396,0,0.13988851
65397,0,0.42583895
65398,0,0.26489678
65399,0,0.41139928
65400,1,0.82792294
65401,0,0.47691947
65402,1,0.61200523
65403,1,0.8220926
65404,0,0.35954246
65405,0,0.15387844
65406,1,0.84778434
65407,0,0.4165401
65408,0,0.12165184
65409,0,0.2356133
65410,0,0.0067824023
65411,1,0.7547434
65412,1,0.9036226
65413,0,0.06326445
65414,1,0.8452051
65415,0,0.027857542
65416,0,0.2333153
65417,0,0.0008362564
65418,0,0.18196015
65419,1,0.72396415
65420,1,0.662017
65421,1,0.7954038
65422,0,0.081609756
65423,0,0.4514402
65424,1,0.8663699
65425,0,0.0020731299
65426,0,0.4538411
65427,1,0.8725191
65428,0,0.03902824
65429,0,0.09670805
65430,0,0.111893274
65431,0,0.46933764
65432,0,0.4185761
65433,1,0.7206936
65434,1,0.5121991
65435,0,0.04547885
65436,0,0.104904406
65437,1,0.83030486
65438,0,0.00034265048
65439,1,0.66455024
65440,0,0.49591586
65441,0,0.24384683
65442,0,0.20544499
65443,1,0.5227629
65444,1,0.7234147
65445,0,0.2781879
65446,0,0.37685403
65447,1,0.7616002
65448,0,0.043424897
65449,0,4.235484e-05
65450,0,0.015175275
65451,1,0.56561637
65452,0,0.117903
65453,0,0.13011806
65454,1,0.85074663
65455,1,0.5710056
65456,0,0.31176078
65457,0,0.33562803
65458,0,0.115132965
65459,0,0.32923704
65460,1,0.71754783
65461,1,0.57134885
65462,0,0.20636277
65463,1,0.61774105
65464,0,0.17632915
65465,0,0.24600042
65466,0,0.01809891
65467,0,0.08000075
65468,0,0.12357161
65469,0,0.31557608
65470,1,0.6953395
65471,0,0.09728486
65472,0,0.28161
65473,0,0.019725988
65474,0,0.025588501
65475,0,0.05518766
65476,0,0.08059081
65477,0,0.09506301
65478,0,0.0015834831
65479,0,0.119175464
65480,1,0.6433103
65481,0,0.049631022
65482,1,0.92871505
65483,1,0.74152243
65484,0,0.27845636
65485,1,0.53999954
65486,0,0.08940921
65487,0,0.113583215
65488,0,0.37232405
65489,0,0.07518244
65490,0,0.39657226
65491,0,0.000673845
65492,0,0.20169495
65493,0,0.39751756
65494,0,0.0587205
65495,0,7.005444e-05
65496,1,0.78219616
65497,0,0.06953852
65498,0,0.4409764
65499,1,0.8058756
65500,1,0.6749845
65501,0,0.1110415
65502,0,0.15477166
65503,1,0.72592807
65504,1,0.8403807
65505,0,0.49602512
65506,1,0.51613486
65507,0,0.0890826
65508,0,0.051225282
65509,0,0.25546262
65510,1,0.70762044
65511,0,0.054476757
65512,0,0.48631787
65513,1,0.8366331
65514,0,0.01183249
65515,1,0.7297546
65516,0,0.20158063
65517,0,0.015734592
65518,1,0.9489052
65519,0,0.27177295
65520,1,0.6721315
65521,1,0.75893337
65522,0,0.012779181
65523,0,0.16406251
65524,0,0.28999352
65525,1,0.8172389
65526,0,0.11636465
65527,1,0.7778522
65528,0,0.19206311
65529,1,0.8391217
65530,1,0.66283596
65531,0,0.033947587
65532,0,0.054853555
65533,0,0.28748715
65534,1,0.58816355
65535,0,0.12400015
65536,0,0.04527403
65537,1,0.90990317
65538,0,8.603885e-06
65539,0,0.15934351
65540,0,0.06508801
65541,0,0.05171216
65542,0,0.00024146175
65543,0,0.42713025
65544,1,0.8217782
65545,1,0.85128385
65546,0,0.31547686
65547,1,0.8029908
65548,1,0.5300167
65549,0,0.45744202
65550,1,0.5042012
65551,1,0.80984944
65552,0,0.22630852
65553,0,0.108635016
65554,0,0.030363297
65555,0,0.08106913
65556,0,0.02806723
65557,0,0.02349259
65558,0,0.22260824
65559,0,0.3446019
65560,0,0.21389256
65561,0,0.05992852
65562,0,0.15298459
65563,1,0.9146909
65564,0,0.06370117
65565,1,0.71831024
65566,0,0.16201895
65567,0,0.12519841
65568,0,0.047445882
65569,1,0.83763593
65570,0,0.12959155
65571,1,0.7819145
65572,0,0.034266904
65573,0,0.23860216
65574,1,0.84122384
65575,0,0.091709346
65576,0,0.45187727
65577,0,0.0536797
65578,0,0.266852
65579,1,0.59203595
65580,0,0.29806823
65581,0,8.2882354e-16
65582,1,0.70107937
65583,0,0.18114418
65584,1,0.58891034
65585,0,0.43734336
65586,0,0.21657296
65587,0,0.06282915
65588,1,0.90515
65589,0,0.13495968
65590,0,0.017544495
65591,0,0.058067717
65592,1,0.6228202
65593,0,0.06410312
65594,1,0.7839038
65595,0,0.06588351
65596,0,0.491156
65597,0,0.15032206
65598,0,0.17346111
65599,0,0.06892975
65600,0,0.20761329
65601,1,0.8709264
65602,1,0.827741
65603,1,0.5988216
65604,0,0.3303757
65605,1,0.5197531
65606,0,0.19631423
65607,0,0.30875057
65608,0,0.39248905
65609,0,0.21235538
65610,0,0.21046855
65611,0,0.4983831
65612,1,0.5778903
65613,0,0.4966383
65614,0,0.32080075
65615,0,0.24706309
65616,0,0.28954664
65617,0,0.04511492
65618,1,0.53258365
65619,0,0.45717725
65620,0,0.19868113
65621,1,0.86380035
65622,1,0.67646027
65623,0,0.46754557
65624,0,0.123116896
65625,1,0.894075
65626,0,7.386757e-08
65627,0,0.06474993
65628,1,0.5686524
65629,1,0.9277017
65630,0,0.0774136
65631,1,0.5664454
65632,0,0.2015135
65633,0,0.086472005
65634,0,0.45990014
65635,0,1.0329095e-05
65636,0,0.26423725
65637,0,0.4010719
65638,1,0.73328894
65639,1,0.89284223
65640,1,0.911177
65641,0,0.26662454
65642,1,0.72587746
65643,0,0.36998516
65644,0,0.035365775
65645,1,0.9223517
65646,1,0.58178586
65647,1,0.6411659
65648,1,0.60939044
65649,0,0.0049408097
65650,1,0.6330363
65651,1,0.525475
65652,0,0.4789003
65653,0,0.04559663
65654,0,0.37667665
65655,1,0.847593
65656,1,0.7767646
65657,1,0.7619212
65658,0,0.113125235
65659,1,0.5802941
65660,0,0.08971804
65661,0,0.094081536
65662,0,0.097133376
65663,1,0.51472735
65664,0,0.11896536
65665,0,0.010962658
65666,0,0.18102258
65667,1,0.890388
65668,0,0.45730385
65669,1,0.7836933
65670,0,0.0011313792
65671,0,0.3514409
65672,1,0.58712393
65673,0,0.003941887
65674,0,0.038500473
65675,1,0.6766491
65676,1,0.5581649
65677,0,0.21277724
65678,1,0.9179539
65679,0,0.4297218
65680,0,0.07477169
65681,1,0.8345041
65682,0,0.3943603
65683,1,0.6186907
65684,0,0.22075616
65685,0,0.26705045
65686,0,0.08666447
65687,1,0.7642955
65688,0,0.0452143
65689,1,0.5290159
65690,1,0.7503582
65691,1,0.5471965
65692,1,0.68826365
65693,1,0.68969285
65694,0,0.0036652805
65695,0,0.043146685
65696,0,0.3112534
65697,1,0.6248222
65698,0,0.04283877
65699,0,0.20800672
65700,0,0.17984809
65701,0,0.17271718
65702,0,0.040674634
65703,0,0.0164776
65704,0,0.035512306
65705,1,0.77317804
65706,0,0.19097659
65707,0,0.23897386
65708,0,0.011348327
65709,0,0.13259207
65710,0,0.0015517968
65711,1,0.6177797
65712,0,0.047210146
65713,1,0.7247599
65714,0,0.007784226
65715,0,0.38104117
65716,0,0.14309497
65717,0,0.11402176
65718,0,0.027443938
65719,1,0.9052492
65720,1,0.78214246
65721,1,0.630431
65722,1,0.6910442
65723,0,0.13971773
65724,0,0.44363827
65725,1,0.6141206
65726,1,0.5808419
65727,1,0.59661585
65728,0,0.14554249
65729,0,0.23986852
65730,0,0.28985497
65731,0,0.1462714
65732,0,0.1775643
65733,1,0.6529378
65734,0,0.2632683
65735,0,0.09579188
65736,0,0.4005853
65737,0,0.0044746506
65738,1,0.6106895
65739,1,0.64133394
65740,1,0.62352765
65741,0,0.057184946
65742,0,0.1997127
65743,0,0.3781369
65744,0,0.3993413
65745,1,0.5923853
65746,0,0.020774761
65747,0,0.46312946
65748,0,0.069791265
65749,1,0.6663964
65750,0,0.06144174
65751,0,0.20863812
65752,1,0.87122935
65753,0,0.4195175
65754,0,0.40838152
65755,0,0.07455353
65756,1,0.7227303
65757,0,0.04517167
65758,1,0.5509606
65759,1,0.5313162
65760,1,0.7309638
65761,1,0.67876416
65762,0,0.00366708
65763,1,0.80854285
65764,0,0.39439335
65765,0,0.0037612147
65766,0,0.07258475
65767,1,0.88019884
65768,0,0.005906313
65769,0,0.3844961
65770,1,0.7108887
65771,1,0.8503248
65772,0,0.1389338
65773,0,0.40448368
65774,0,0.3882175
65775,0,0.07896531
65776,1,0.7295643
65777,1,0.60849506
65778,1,0.5907328
65779,1,0.7251951
65780,0,0.03075049
65781,0,0.4884145
65782,0,0.15080482
65783,0,0.043227557
65784,0,0.29834917
65785,0,0.033408783
65786,1,0.61823153
65787,0,0.19477431
65788,1,0.64087546
65789,1,0.7422721
65790,1,0.617152
65791,0,0.4305661
65792,0,0.49597532
65793,1,0.95115554
65794,1,0.66010743
65795,0,0.30935922
65796,0,0.42464283
65797,1,0.8938358
65798,0,0.09740855
65799,0,0.29080632
65800,0,0.45721266
65801,1,0.6971986
65802,1,0.9020341
65803,0,0.1540303
65804,0,0.43345785
65805,0,0.32418892
65806,0,0.32415465
65807,1,0.85115224
65808,0,0.0901847
65809,0,0.2746242
65810,0,0.010716073
65811,0,3.957255e-20
65812,1,0.9624123
65813,0,0.083246425
65814,0,0.19503695
65815,0,0.049974754
65816,0,0.343515
65817,1,0.74879164
65818,0,0.22378585
65819,0,0.3850092
65820,0,0.0032214446
65821,0,0.41270298
65822,0,0.2232908
65823,0,0.06012396
65824,0,0.2155355
65825,1,0.80086756
65826,0,0.17878091
65827,0,0.36962765
65828,1,0.90777135
65829,0,0.07908085
65830,0,0.14994967
65831,0,0.24559318
65832,0,0.48206598
65833,0,0.19866689
65834,0,0.3262104
65835,0,0.011538707
65836,0,0.19567709
65837,0,0.032104596
65838,1,0.90811676
65839,0,0.093225434
65840,1,0.84226096
65841,0,0.38135198
65842,1,0.8884915
65843,1,0.56671053
65844,0,0.15892231
65845,0,1.4462085e-09
65846,1,0.8555244
65847,0,0.4359249
65848,1,0.5176701
65849,0,0.018746145
65850,0,0.38825187
65851,0,0.013098378
65852,0,0.03944198
65853,0,0.09431581
65854,1,0.6133307
65855,0,0.09903828
65856,1,0.9089496
65857,0,0.2635958
65858,0,0.017691113
65859,1,0.83705866
65860,0,0.053554304
65861,0,0.40552524
65862,0,0.01876105
65863,0,0.16779138
65864,1,0.68661016
65865,1,0.6993978
65866,0,0.04683427
65867,0,0.01269619
65868,0,0.30126998
65869,0,0.1084043
65870,1,0.5650284
65871,1,0.8405653
65872,1,0.67230386
65873,1,0.62087315
65874,0,0.4737657
65875,1,0.5970376
65876,1,0.5898522
65877,0,0.43428788
65878,0,0.10494454
65879,0,2.435556e-06
65880,1,0.5923637
65881,0,0.018794656
65882,1,0.86243916
65883,0,2.8122028e-26
65884,0,3.147996e-05
65885,0,0.048007745
65886,0,0.3441079
65887,0,0.1370627
65888,1,0.6945543
65889,1,0.8275143
65890,0,0.17255484
65891,0,1.2632293e-07
65892,1,0.7205924
65893,1,0.7058204
65894,1,0.7686547
65895,0,0.10577412
65896,1,0.82824093
65897,0,0.20436738
65898,1,0.61413854
65899,1,0.77399635
65900,0,0.16839987
65901,0,0.013866857
65902,0,0.2998302
65903,1,0.9162235
65904,0,0.29051113
65905,0,0.25161332
65906,0,0.21430688
65907,0,0.04781881
65908,1,0.6984669
65909,1,0.70231014
65910,1,0.63629
65911,0,0.32006222
65912,1,0.85915416
65913,1,0.86903197
65914,0,0.01017225
65915,1,0.6919248
65916,0,0.25451815
65917,1,0.92326254
65918,1,0.85159934
65919,0,4.087314e-06
65920,1,0.5997145
65921,1,0.7703441
65922,0,0.03614393
65923,0,0.17976998
65924,0,0.17425042
65925,0,0.47199276
65926,0,0.2798867
65927,1,0.7513996
65928,1,0.697727
65929,0,0.4499911
65930,0,0.0008651282
65931,0,0.09706925
65932,1,0.54375595
65933,0,0.11086276
65934,1,0.9263497
65935,0,0.2840398
65936,0,0.20003025
65937,0,0.08394143
65938,1,0.95503646
65939,1,0.8423225
65940,0,0.055103656
65941,1,0.7388789
65942,0,0.030499676
65943,1,0.5018056
65944,1,0.805719
65945,0,0.49588212
65946,0,0.04884049
65947,1,0.86014616
65948,0,0.4347729
65949,0,0.33508965
65950,0,0.033451878
65951,0,0.057945892
65952,1,0.83131754
65953,0,0.19233565
65954,0,0.15416068
65955,0,0.022608811
65956,1,0.6413942
65957,0,0.059880376
65958,1,0.754212
65959,0,0.016940204
65960,1,0.8598062
65961,1,0.79239154
65962,0,0.080471925
65963,0,0.18344115
65964,1,0.9088929
65965,1,0.61062366
65966,0,0.12848155
65967,1,0.9026461
65968,0,0.43903625
65969,1,0.6947101
65970,0,0.15195596
65971,0,0.058221787
65972,1,0.74759316
65973,1,0.6858901
65974,0,0.36371604
65975,1,0.7606669
65976,1,0.7735209
65977,1,0.9149614
65978,0,0.14613047
65979,0,0.0756937
65980,1,0.62067676
65981,1,0.7449106
65982,0,0.101712435
65983,0,0.40199393
65984,0,0.28568938
65985,0,0.0269531
65986,1,0.7181014
65987,1,0.8646713
65988,0,0.016657297
65989,0,0.41869235
65990,1,0.71898556
65991,1,0.8508112
65992,0,0.4642391
65993,0,0.08261855
65994,0,0.0025052251
65995,0,0.13951792
65996,0,0.22914009
65997,1,0.6766085
65998,0,0.3118483
65999,0,0.4817417
66000,0,0.10785085
66001,1,0.7062402
66002,0,0.036284853
66003,1,0.50730246
66004,0,0.19209331
66005,1,0.6309867
66006,1,0.84950864
66007,1,0.5426129
66008,0,0.1423693
66009,0,0.29485136
66010,1,0.69065344
66011,0,0.34229913
66012,0,0.039107237
66013,1,0.6453049
66014,1,0.61435354
66015,0,0.24184683
66016,0,0.42552736
66017,0,0.49032712
66018,0,0.019262888
66019,0,0.013575795
66020,1,0.6852849
66021,0,0.064899385
66022,0,0.24689204
66023,0,0.35466403
66024,1,0.6603192
66025,0,0.3697196
66026,0,0.47125307
66027,1,0.6261766
66028,0,0.03402569
66029,0,0.32002226
66030,0,0.045954302
66031,0,0.46241838
66032,0,0.4424709
66033,1,0.8127494
66034,1,0.7509484
66035,0,0.008406592
66036,0,0.010745894
66037,0,0.08068753
66038,0,0.30266646
66039,1,0.7745737
66040,0,0.17286274
66041,0,0.32700947
66042,0,0.24405526
66043,0,0.13221486
66044,0,0.043172043
66045,0,0.17802377
66046,0,0.37686786
66047,1,0.7562966
66048,0,0.060861293
66049,0,0.12515642
66050,0,0.19564866
66051,0,0.0106899105
66052,1,0.82458794
66053,0,0.13086618
66054,1,0.89226085
66055,1,0.7291217
66056,1,0.91289026
66057,1,0.7144709
66058,0,0.29444912
66059,0,0.009939243
66060,0,0.34359667
66061,1,0.8685405
66062,1,0.64434975
66063,0,0.21053128
66064,1,0.7260171
66065,0,0.25760248
66066,0,0.24113432
66067,1,0.53437877
66068,0,0.4439862
66069,0,0.007165157
66070,1,0.5833146
66071,1,0.5124505
66072,0,0.45684838
66073,1,0.67788434
66074,1,0.8486301
66075,0,0.44319683
66076,0,0.09593253
66077,1,0.8253281
66078,0,0.16020383
66079,1,0.7765059
66080,0,0.21830556
66081,1,0.7283405
66082,0,0.037421
66083,0,0.111330695
66084,0,0.49788937
66085,0,0.24667828
66086,1,0.90242964
66087,1,0.93321353
66088,1,0.81149894
66089,0,0.4986793
66090,0,0.11158009
66091,0,0.1491198
66092,1,0.90711373
66093,0,0.111000605
66094,0,0.05523725
66095,0,0.041201357
66096,1,0.7905244
66097,0,0.19489737
66098,0,0.33750924
66099,1,0.7990545
66100,0,0.36890572
66101,0,0.04433168
66102,0,0.21318176
66103,0,0.0058282646
66104,0,0.1266968
66105,0,0.49921876
66106,0,0.09901296
66107,0,0.1802331
66108,0,0.09263548
66109,0,0.43786868
66110,0,0.07553373
66111,0,0.26177675
66112,1,0.79855657
66113,0,0.18927316
66114,1,0.73218733
66115,1,0.92961985
66116,0,0.21620595
66117,0,0.046925537
66118,0,0.2835379
66119,1,0.62283456
